date,category_group,category,payee,account,inflow,outflow
2024-07-25,Food,Dining Out,Subway,Capital One Savor,0,10.951641646064443
2024-07-25,Food,Dining Out,McDonald's,Capital One Savor,0,12.48125515561744
2024-07-26,Food,Dining Out,Subway,Capital One Savor,0,13.014266516004188
2024-07-26,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.813622052637157
2024-07-26,Food,Dining Out,Dunkin',Capital One Savor,0,11.162923686542676
2024-07-27,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.7254619381973906
2024-07-27,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.692777883567497
2024-07-28,Food,Dining Out,Dunkin',Capital One Savor,0,10.416259410981077
2024-07-28,Food,Dining Out,McDonald's,Capital One Savor,0,9.158090202181977
2024-07-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.473848488371
2024-07-29,Food,Dining Out,McDonald's,Capital One Savor,0,9.528771072025135
2024-07-29,Food,Groceries,Safeway,Capital One Savor,0,15.555186480072267
2024-07-29,Shopping,Merchandise,Target,Citi Double Cash,0,20.729445304830886
2024-07-30,Food,Groceries,Safeway,Capital One Savor,0,13.328537190408696
2024-07-30,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.583811365997722
2024-07-30,Transportation,Rideshare,Lyft,Citi Double Cash,0,11.330834114658945
2024-07-31,Food,Dining Out,Chipotle,Capital One Savor,0,13.647086146860218
2024-07-31,Food,Groceries,Giant,Capital One Savor,0,13.682291824076778
2024-08-01,Shopping,Entertainment,Alamo,Capital One Savor,0,10.805797951231881
2024-08-01,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.714370937721187
2024-08-01,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,21.20046405685449
2024-08-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2024-08-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2024-08-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2024-08-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2024-08-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2024-08-02,Shopping,Entertainment,Alamo,Capital One Savor,0,12.700862025512276
2024-08-02,Food,Dining Out,Chipotle,Capital One Savor,0,16.833929295654812
2024-08-02,Food,Groceries,Safeway,Capital One Savor,0,15.749948872431188
2024-08-02,Food,Groceries,Trader Joe's,Capital One Savor,0,14.231306387129298
2024-08-02,Transportation,Gas,Citgo,Citi Custom Cash,0,31.4661781305462
2024-08-03,Food,Dining Out,Subway,Capital One Savor,0,10.022101490237835
2024-08-03,Food,Groceries,Safeway,Capital One Savor,0,14.50459249749429
2024-08-03,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.310935239452791
2024-08-04,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.0204684385267333
2024-08-04,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.979654996108042
2024-08-04,Food,Groceries,Safeway,Capital One Savor,0,15.819429656698862
2024-08-05,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.2230185689511
2024-08-05,Food,Dining Out,Subway,Capital One Savor,0,8.157742906952894
2024-08-05,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.55750267921468
2024-08-06,Shopping,Entertainment,AMC,Capital One Savor,0,12.563103289661997
2024-08-06,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.432170953815078
2024-08-06,Food,Groceries,Giant,Capital One Savor,0,13.591472606224915
2024-08-06,Food,Dining Out,Dunkin',Capital One Savor,0,11.953117994157994
2024-08-07,Food,Dining Out,Dunkin',Capital One Savor,0,8.563058605467623
2024-08-07,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.636783552760324
2024-08-07,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.955262048249133
2024-08-08,Food,Groceries,Trader Joe's,Capital One Savor,0,13.528267608306273
2024-08-08,Food,Dining Out,Chipotle,Capital One Savor,0,15.115707131480399
2024-08-08,Food,Dining Out,McDonald's,Capital One Savor,0,10.823498083453005
2024-08-08,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.797325405202033
2024-08-09,Food,Groceries,Safeway,Capital One Savor,0,14.302480110434184
2024-08-09,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.65842104050209
2024-08-10,Food,Groceries,Trader Joe's,Capital One Savor,0,14.75461756286256
2024-08-10,Food,Groceries,Whole Foods,Amazon,0,13.796075375076299
2024-08-10,Transportation,Parking,Parking Garage,Citi Double Cash,0,4.6284155843699635
2024-08-11,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.33297108922124
2024-08-11,Food,Groceries,Safeway,Capital One Savor,0,14.315864751829508
2024-08-11,Food,Dining Out,Subway,Capital One Savor,0,8.868831590850554
2024-08-12,Food,Dining Out,McDonald's,Capital One Savor,0,10.180829004774818
2024-08-12,Food,Groceries,Giant,Capital One Savor,0,14.171473397578598
2024-08-12,Shopping,Entertainment,Alamo,Capital One Savor,0,12.70519046696873
2024-08-13,Shopping,Merchandise,Target,Citi Double Cash,0,19.585397486901087
2024-08-13,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.586441544809844
2024-08-13,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.35165896823321
2024-08-14,Food,Dining Out,Subway,Capital One Savor,0,11.760203680287487
2024-08-15,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.019735157361147
2024-08-15,Food,Groceries,Safeway,Capital One Savor,0,14.159987025994312
2024-08-15,Food,Dining Out,McDonald's,Capital One Savor,0,10.06388683310658
2024-08-15,Food,Dining Out,Dunkin',Capital One Savor,0,9.783391657432906
2024-08-16,Food,Groceries,Safeway,Capital One Savor,0,16.169035009762272
2024-08-16,Food,Groceries,Trader Joe's,Capital One Savor,0,16.103668906119196
2024-08-16,Shopping,Entertainment,AMC,Capital One Savor,0,10.830751109569587
2024-08-16,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.636938093281465
2024-08-17,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.910409052823315
2024-08-17,Shopping,Merchandise,Target,Citi Double Cash,0,19.600553863158886
2024-08-17,Transportation,Gas,Shell,Citi Custom Cash,0,30.251108463904522
2024-08-17,Food,Groceries,Safeway,Capital One Savor,0,13.781633537469894
2024-08-18,Transportation,Rideshare,Lyft,Citi Double Cash,0,8.852520863581598
2024-08-18,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.3041370474173086
2024-08-18,Shopping,Merchandise,Target,Citi Double Cash,0,21.0838000777326
2024-08-19,Food,Groceries,Giant,Capital One Savor,0,14.623757444292309
2024-08-19,Shopping,Clothes,Madewell,Citi Double Cash,0,40.16159647765272
2024-08-19,Food,Dining Out,Dunkin',Capital One Savor,0,10.168469637927396
2024-08-20,Food,Groceries,Safeway,Capital One Savor,0,13.924199865567505
2024-08-20,Shopping,Entertainment,Alamo,Capital One Savor,0,10.976733222817442
2024-08-20,Food,Dining Out,Dunkin',Capital One Savor,0,9.108152556393819
2024-08-20,Shopping,Clothes,Madewell,Citi Double Cash,0,39.130174568097566
2024-08-21,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.394901579221465
2024-08-21,Shopping,Entertainment,Alamo,Capital One Savor,0,11.456672999420384
2024-08-21,Food,Groceries,Safeway,Capital One Savor,0,15.406998921530043
2024-08-21,Food,Groceries,Trader Joe's,Capital One Savor,0,14.247414492894508
2024-08-22,Food,Groceries,Giant,Capital One Savor,0,15.660166509493264
2024-08-22,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.372035268942536
2024-08-22,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.1309168394884517
2024-08-23,Shopping,Merchandise,Target,Citi Double Cash,0,21.364759712563824
2024-08-23,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.931047304975856
2024-08-24,Food,Groceries,Safeway,Capital One Savor,0,16.161206660340667
2024-08-24,Shopping,Clothes,Madewell,Citi Double Cash,0,39.64159933804104
2024-08-24,Shopping,Merchandise,Amazon,Citi Double Cash,0,17.860767062450137
2024-08-25,Shopping,Merchandise,Target,Citi Double Cash,0,19.277332178429155
2024-08-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.606732835052973
2024-08-26,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.1101667780277737
2024-08-27,Food,Groceries,Whole Foods,Amazon,0,14.176925080274119
2024-08-27,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.16397882855588
2024-08-27,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.3152763563731913
2024-08-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.138584032468884
2024-08-28,Food,Groceries,Safeway,Capital One Savor,0,13.748641576566037
2024-08-29,Food,Dining Out,Dunkin',Capital One Savor,0,9.390726414727832
2024-08-29,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.227586837596867
2024-08-30,Food,Groceries,Safeway,Capital One Savor,0,16.101896853422836
2024-08-30,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.714842500407894
2024-08-31,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.85922519249422
2024-08-31,Food,Groceries,Trader Joe's,Capital One Savor,0,13.113354114835023
2024-08-31,Transportation,Public Transportation,Metro,Citi Double Cash,0,1.8538013691909856
2024-09-01,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.781432197488384
2024-09-01,Food,Groceries,Trader Joe's,Capital One Savor,0,16.67503228568736
2024-09-01,Food,Dining Out,Dunkin',Capital One Savor,0,10.282351624866164
2024-09-01,Shopping,Merchandise,Walmart,Citi Double Cash,0,22.060118178615586
2024-09-01,Shopping,Clothes,Target,Citi Double Cash,0,14.863188347024693
2024-09-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2024-09-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2024-09-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2024-09-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2024-09-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2024-09-02,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.2781607056572684
2024-09-02,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.363631402455382
2024-09-02,Shopping,Clothes,Madewell,Citi Double Cash,0,40.31089134153961
2024-09-03,Transportation,Gas,Shell,Citi Custom Cash,0,30.889307307907757
2024-09-03,Food,Dining Out,Dunkin',Capital One Savor,0,10.788857763192047
2024-09-03,Food,Groceries,Giant,Capital One Savor,0,14.841691996199243
2024-09-04,Food,Groceries,Safeway,Capital One Savor,0,15.984121069300707
2024-09-04,Shopping,Merchandise,Target,Citi Double Cash,0,20.691386212948377
2024-09-05,Food,Dining Out,Subway,Capital One Savor,0,9.644075314663553
2024-09-05,Food,Dining Out,Dunkin',Capital One Savor,0,10.963974837622013
2024-09-05,Food,Groceries,Safeway,Capital One Savor,0,13.749470331328144
2024-09-05,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.2261482731252142
2024-09-06,Food,Dining Out,Chipotle,Capital One Savor,0,14.909961404544777
2024-09-06,Shopping,Entertainment,Alamo,Capital One Savor,0,10.84408322439603
2024-09-06,Food,Groceries,Giant,Capital One Savor,0,15.846525239339245
2024-09-07,Food,Groceries,Safeway,Capital One Savor,0,15.24235591880982
2024-09-07,Food,Groceries,Giant,Capital One Savor,0,16.66434065561084
2024-09-08,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.1779653845036147
2024-09-08,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.720603570750825
2024-09-08,Food,Dining Out,Dunkin',Capital One Savor,0,9.5643503678129
2024-09-09,Food,Groceries,Giant,Capital One Savor,0,14.409528905004258
2024-09-09,Food,Groceries,Trader Joe's,Capital One Savor,0,15.741936716428192
2024-09-10,Food,Dining Out,Chipotle,Capital One Savor,0,14.388117321837328
2024-09-10,Food,Groceries,Giant,Capital One Savor,0,15.900929323063833
2024-09-10,Food,Groceries,Trader Joe's,Capital One Savor,0,14.54315896260132
2024-09-10,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.326232722348009
2024-09-10,Food,Groceries,Safeway,Capital One Savor,0,13.577742328215498
2024-09-11,Food,Dining Out,Chipotle,Capital One Savor,0,17.028674749276483
2024-09-11,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.523018197009116
2024-09-11,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.200927463782902
2024-09-11,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.249856758450361
2024-09-11,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.77435276633763
2024-09-12,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.1575271330371213
2024-09-12,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.03805483865977
2024-09-13,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.120971561979871
2024-09-13,Transportation,Rideshare,Uber,Capital One Savor,0,8.677453834784963
2024-09-13,Food,Dining Out,Chipotle,Capital One Savor,0,14.818216830823108
2024-09-13,Food,Dining Out,Dunkin',Capital One Savor,0,8.656171851546105
2024-09-14,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.54511354553607
2024-09-14,Food,Groceries,Safeway,Capital One Savor,0,13.934355449090347
2024-09-14,Food,Dining Out,Chipotle,Capital One Savor,0,13.457503701375916
2024-09-15,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.350167981752975
2024-09-15,Food,Dining Out,Chick Fil-A,Capital One Savor,0,9.818528219322392
2024-09-15,Food,Dining Out,Subway,Capital One Savor,0,9.012087293818464
2024-09-16,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.4333498982968287
2024-09-16,Food,Dining Out,Dunkin',Capital One Savor,0,11.265374811512027
2024-09-16,Food,Groceries,Safeway,Capital One Savor,0,14.665316253358144
2024-09-17,Shopping,Entertainment,Alamo,Capital One Savor,0,12.904179012079338
2024-09-17,Food,Dining Out,Chipotle,Capital One Savor,0,14.756218744173498
2024-09-17,Shopping,Clothes,Target,Citi Double Cash,0,17.215082290257634
2024-09-18,Food,Groceries,Giant,Capital One Savor,0,13.501749623757325
2024-09-18,Food,Dining Out,Chipotle,Capital One Savor,0,15.464408839798296
2024-09-19,Food,Groceries,Safeway,Capital One Savor,0,14.550707420817323
2024-09-19,Shopping,Merchandise,Target,Citi Double Cash,0,20.90326008424447
2024-09-21,Food,Dining Out,McDonald's,Capital One Savor,0,9.81819631767511
2024-09-21,Food,Groceries,Giant,Capital One Savor,0,14.685359452808473
2024-09-21,Food,Groceries,Safeway,Capital One Savor,0,15.09527819337154
2024-09-21,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.0315520819411903
2024-09-22,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.5893856566394216
2024-09-22,Shopping,Entertainment,AMC,Capital One Savor,0,12.390148605647948
2024-09-22,Transportation,Parking,Parkmobile,Citi Double Cash,0,2.816041708128628
2024-09-22,Shopping,Entertainment,Alamo,Capital One Savor,0,11.166506912612927
2024-09-22,Food,Groceries,Safeway,Capital One Savor,0,15.085133754930222
2024-09-23,Food,Groceries,Safeway,Capital One Savor,0,13.723648310336355
2024-09-23,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.593005319534703
2024-09-23,Food,Groceries,Trader Joe's,Capital One Savor,0,13.723043726327035
2024-09-24,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.63521273053013
2024-09-24,Food,Groceries,Safeway,Capital One Savor,0,16.562056603240784
2024-09-24,Food,Groceries,Trader Joe's,Capital One Savor,0,15.16402903183608
2024-09-24,Shopping,Merchandise,Target,Citi Double Cash,0,18.50601189756188
2024-09-25,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.093345238358577
2024-09-25,Transportation,Parking,Parkmobile,Citi Double Cash,0,5.158866479293534
2024-09-25,Food,Dining Out,Chipotle,Capital One Savor,0,15.443577328138804
2024-09-25,Food,Groceries,Trader Joe's,Capital One Savor,0,15.48442065312099
2024-09-26,Food,Groceries,Safeway,Capital One Savor,0,15.34456310391643
2024-09-26,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.703192834896175
2024-09-26,Food,Dining Out,Dunkin',Capital One Savor,0,12.04952850919087
2024-09-27,Food,Dining Out,Chipotle,Capital One Savor,0,16.77524336862883
2024-09-27,Food,Groceries,Safeway,Capital One Savor,0,14.32399679353929
2024-09-27,Shopping,Merchandise,Target,Citi Double Cash,0,20.062748725065
2024-09-27,Food,Groceries,Giant,Capital One Savor,0,16.267425652839954
2024-09-28,Food,Groceries,Giant,Capital One Savor,0,14.655971965125497
2024-09-28,Transportation,Public Transportation,Bus,Citi Double Cash,0,5.686550353214969
2024-09-28,Food,Dining Out,Subway,Capital One Savor,0,10.818822303285422
2024-09-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.190280867937837
2024-09-29,Food,Groceries,Safeway,Capital One Savor,0,13.868726374979051
2024-09-29,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.044065175619284
2024-09-29,Food,Groceries,Giant,Capital One Savor,0,13.789088209234428
2024-09-29,Transportation,Parking,Parkmobile,Citi Double Cash,0,6.304992315404613
2024-09-30,Food,Groceries,Giant,Capital One Savor,0,15.318414056589956
2024-09-30,Food,Groceries,Safeway,Capital One Savor,0,15.944611230698053
2024-10-01,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.870338014013605
2024-10-01,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,21.292402575529465
2024-10-01,Shopping,Entertainment,Alamo,Capital One Savor,0,12.1595107971185
2024-10-01,Food,Dining Out,Subway,Capital One Savor,0,10.216310385246803
2024-10-01,Food,Groceries,Trader Joe's,Capital One Savor,0,15.39380605391084
2024-10-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2024-10-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2024-10-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2024-10-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2024-10-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2024-10-02,Transportation,Gas,Shell,Citi Custom Cash,0,30.511275933890307
2024-10-02,Food,Groceries,Giant,Capital One Savor,0,15.484036751398751
2024-10-02,Transportation,Public Transportation,Bus,Citi Double Cash,0,4.387145415656622
2024-10-03,Food,Groceries,Giant,Capital One Savor,0,14.855044218291479
2024-10-04,Food,Groceries,Safeway,Capital One Savor,0,15.794462595957627
2024-10-04,Food,Dining Out,Chipotle,Capital One Savor,0,14.995046925446879
2024-10-04,Food,Dining Out,Subway,Capital One Savor,0,12.287180346486824
2024-10-05,Food,Dining Out,Subway,Capital One Savor,0,10.877436087989699
2024-10-05,Food,Groceries,Safeway,Capital One Savor,0,14.834239755958746
2024-10-05,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.840287266910607
2024-10-05,Shopping,Entertainment,AMC,Capital One Savor,0,11.969379514195193
2024-10-06,Transportation,Public Transportation,Bus,Citi Double Cash,0,1.3540462345897126
2024-10-06,Shopping,Entertainment,Alamo,Capital One Savor,0,13.099217050330779
2024-10-06,Food,Groceries,Giant,Capital One Savor,0,14.337038106320858
2024-10-07,Food,Groceries,Safeway,Capital One Savor,0,14.757255949045467
2024-10-07,Food,Groceries,Trader Joe's,Capital One Savor,0,15.185359879895026
2024-10-08,Food,Groceries,Safeway,Capital One Savor,0,15.011517258249752
2024-10-08,Food,Groceries,Whole Foods,Amazon,0,14.854946451746002
2024-10-09,Food,Groceries,Whole Foods,Amazon,0,14.821494623448778
2024-10-09,Transportation,Gas,Shell,Citi Custom Cash,0,29.614572745152774
2024-10-09,Food,Groceries,Safeway,Capital One Savor,0,15.258667456025208
2024-10-09,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.375505956236097
2024-10-10,Food,Dining Out,Dunkin',Capital One Savor,0,9.967903357625778
2024-10-10,Shopping,Clothes,Madewell,Citi Double Cash,0,41.56106871930744
2024-10-10,Transportation,Public Transportation,Metro,Citi Double Cash,0,0.9716517993138165
2024-10-11,Transportation,Public Transportation,Bus,Citi Double Cash,0,1.872217227486739
2024-10-11,Food,Dining Out,Subway,Capital One Savor,0,10.623495544169204
2024-10-12,Food,Dining Out,Subway,Capital One Savor,0,9.91570076603533
2024-10-12,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.46340370299585
2024-10-12,Transportation,Rideshare,Lyft,Citi Double Cash,0,8.137356316500036
2024-10-13,Food,Groceries,Safeway,Capital One Savor,0,15.068007279950292
2024-10-13,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.1790328761143627
2024-10-13,Food,Dining Out,Dunkin',Capital One Savor,0,10.89198270566062
2024-10-13,Transportation,Rideshare,Uber,Capital One Savor,0,10.37809769900177
2024-10-14,Food,Dining Out,McDonald's,Capital One Savor,0,10.314670256339273
2024-10-14,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.86271521249037
2024-10-14,Food,Groceries,Safeway,Capital One Savor,0,15.299300307465385
2024-10-15,Food,Groceries,Giant,Capital One Savor,0,14.658995652412814
2024-10-15,Food,Dining Out,Dunkin',Capital One Savor,0,8.866719845097624
2024-10-15,Shopping,Merchandise,Target,Citi Double Cash,0,19.98435225484805
2024-10-15,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.59915897707239
2024-10-16,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.01812640675678
2024-10-16,Food,Dining Out,Chipotle,Capital One Savor,0,13.35951977352032
2024-10-16,Food,Groceries,Giant,Capital One Savor,0,15.840489989552182
2024-10-17,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.7776087264604
2024-10-17,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.81194913346415
2024-10-17,Transportation,Rideshare,Uber,Capital One Savor,0,9.37536506109613
2024-10-17,Shopping,Entertainment,Alamo,Capital One Savor,0,13.151041168222724
2024-10-17,Shopping,Merchandise,Target,Citi Double Cash,0,20.121317603845522
2024-10-17,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.81731639305898
2024-10-18,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.541398086429794
2024-10-18,Food,Dining Out,Chipotle,Capital One Savor,0,15.069108918469938
2024-10-18,Shopping,Merchandise,Target,Citi Double Cash,0,20.07872305897863
2024-10-18,Food,Groceries,Giant,Capital One Savor,0,13.241517790291056
2024-10-19,Food,Groceries,Safeway,Capital One Savor,0,14.742895339458274
2024-10-19,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.85371490162339
2024-10-19,Food,Groceries,Giant,Capital One Savor,0,15.797795208960128
2024-10-19,Food,Groceries,Whole Foods,Amazon,0,15.345217492236685
2024-10-20,Food,Dining Out,McDonald's,Capital One Savor,0,10.598308550708472
2024-10-20,Food,Groceries,Giant,Capital One Savor,0,15.50776478130675
2024-10-21,Food,Groceries,Giant,Capital One Savor,0,13.855775280737978
2024-10-21,Food,Groceries,Trader Joe's,Capital One Savor,0,15.838633434065732
2024-10-22,Food,Groceries,Safeway,Capital One Savor,0,14.696176522741677
2024-10-22,Food,Groceries,Giant,Capital One Savor,0,14.191677365063587
2024-10-22,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.502689208765478
2024-10-22,Transportation,Gas,Citgo,Citi Custom Cash,0,28.70412941371049
2024-10-23,Food,Dining Out,Subway,Capital One Savor,0,9.307704552042786
2024-10-23,Shopping,Entertainment,AMC,Capital One Savor,0,12.9801307016248
2024-10-23,Food,Groceries,Giant,Capital One Savor,0,14.040268007028534
2024-10-24,Transportation,Public Transportation,Bus,Citi Double Cash,0,5.132579865139316
2024-10-24,Shopping,Merchandise,Target,Citi Double Cash,0,20.97468628216872
2024-10-25,Food,Groceries,Safeway,Capital One Savor,0,14.343918463688425
2024-10-25,Transportation,Gas,Citgo,Citi Custom Cash,0,29.803871357280467
2024-10-25,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.62112598059064
2024-10-26,Shopping,Clothes,Zara,Citi Double Cash,0,49.61560081853537
2024-10-26,Food,Dining Out,Dunkin',Capital One Savor,0,8.539918181928506
2024-10-26,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.449436583242747
2024-10-26,Shopping,Clothes,Madewell,Citi Double Cash,0,39.469990989168664
2024-10-26,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.028355439287875
2024-10-27,Food,Groceries,Safeway,Capital One Savor,0,16.874620635490853
2024-10-27,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.088380942833613
2024-10-27,Food,Groceries,Trader Joe's,Capital One Savor,0,15.6396755433287
2024-10-27,Shopping,Clothes,Target,Citi Double Cash,0,15.019903310260228
2024-10-27,Food,Dining Out,McDonald's,Capital One Savor,0,9.61151915481015
2024-10-28,Food,Dining Out,Subway,Capital One Savor,0,9.14657005216039
2024-10-28,Transportation,Public Transportation,Metro,Citi Double Cash,0,1.9482993256110048
2024-10-29,Shopping,Merchandise,Target,Citi Double Cash,0,19.132854200983104
2024-10-29,Shopping,Clothes,Target,Citi Double Cash,0,15.086980828473475
2024-10-29,Shopping,Merchandise,Walmart,Citi Double Cash,0,17.31856186935335
2024-10-29,Transportation,Parking,Parkmobile,Citi Double Cash,0,5.675380919948117
2024-10-30,Food,Groceries,Trader Joe's,Capital One Savor,0,14.29497425405307
2024-10-30,Food,Groceries,Safeway,Capital One Savor,0,15.124172278420204
2024-10-30,Food,Dining Out,Chipotle,Capital One Savor,0,13.232139976513176
2024-10-31,Food,Groceries,Giant,Capital One Savor,0,13.57773467935969
2024-10-31,Food,Dining Out,Dunkin',Capital One Savor,0,8.942228834704345
2024-10-31,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.041652728642877
2024-11-01,Food,Groceries,Safeway,Capital One Savor,0,16.183355564214846
2024-11-01,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.465823026011098
2024-11-01,Food,Groceries,Giant,Capital One Savor,0,15.069023125235487
2024-11-01,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.981537827927163
2024-11-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2024-11-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2024-11-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2024-11-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2024-11-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2024-11-02,Shopping,Entertainment,Alamo,Capital One Savor,0,13.509765040878138
2024-11-02,Food,Groceries,Safeway,Capital One Savor,0,13.925439507427324
2024-11-02,Food,Dining Out,Chipotle,Capital One Savor,0,16.044534604173915
2024-11-02,Shopping,Merchandise,Target,Citi Double Cash,0,19.20963874844068
2024-11-02,Food,Dining Out,Subway,Capital One Savor,0,9.285817001319117
2024-11-03,Food,Groceries,Giant,Capital One Savor,0,13.726463434413773
2024-11-03,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.251417820212322
2024-11-04,Food,Groceries,Safeway,Capital One Savor,0,15.756946600037272
2024-11-04,Transportation,Gas,Citgo,Citi Custom Cash,0,30.978742426461142
2024-11-04,Transportation,Gas,Shell,Citi Custom Cash,0,29.440692640718943
2024-11-05,Food,Groceries,Trader Joe's,Capital One Savor,0,15.82895884246634
2024-11-05,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.68749300049274
2024-11-05,Transportation,Rideshare,Uber,Capital One Savor,0,11.063946653719116
2024-11-05,Food,Dining Out,McDonald's,Capital One Savor,0,10.482490159640664
2024-11-05,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.119926792978266
2024-11-05,Food,Dining Out,Subway,Capital One Savor,0,11.044245309541333
2024-11-06,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.3243211745326
2024-11-06,Food,Dining Out,Chipotle,Capital One Savor,0,14.993777995976862
