date,category_group,category,payee,account,inflow,outflow
02/24/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.69
02/25/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.56
02/25/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.45
02/25/2024,Food,Groceries,Giant,Capital One Savor,$0,$16.58
02/26/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.08
02/26/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.63
02/26/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.7
02/27/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.2
02/27/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$12.34
02/27/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.72
02/28/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.09
02/28/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$11.19
02/28/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.12
02/29/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.59
02/29/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.35
03/01/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.26
03/01/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.05
03/01/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.45
03/01/2024,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
03/01/2024,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
03/01/2024,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
03/01/2024,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
03/01/2024,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
03/02/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.13
03/02/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.87
03/02/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$17.78
03/02/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.32
03/03/2024,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.68
03/03/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.74
03/03/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.41
03/03/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.25
03/03/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.68
03/04/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.63
03/04/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.35
03/04/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.78
03/04/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.03
03/04/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.77
03/05/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.85
03/05/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.25
03/05/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.87
03/05/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$10.68
03/06/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.57
03/06/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.37
03/06/2024,Food,Groceries,Safeway,Capital One Savor,$0,$16.34
03/06/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.61
03/07/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.79
03/07/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.91
03/08/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.16
03/08/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.32
03/08/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.84
03/08/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.56
03/09/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.29
03/09/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$14.62
03/10/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.12
03/10/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.68
03/10/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.33
03/10/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$14.16
03/10/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.11
03/11/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$11.63
03/11/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.75
03/11/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.17
03/12/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.39
03/12/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.56
03/13/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.14
03/13/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.1
03/13/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.33
03/14/2024,Food,Groceries,Giant,Capital One Savor,$0,$16.04
03/14/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.89
03/14/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$4.36
03/15/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$1.68
03/15/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$18.17
03/15/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.68
03/16/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.48
03/16/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.57
03/16/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.61
03/16/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$16.09
03/17/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$18.11
03/17/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.91
03/18/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.58
03/18/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.66
03/18/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.42
03/19/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.93
03/19/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.38
03/19/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$6.39
03/20/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.66
03/20/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$10.35
03/20/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.72
03/20/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.25
03/21/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.85
03/21/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$13.76
03/21/2024,Food,Dining Out,Subway,Capital One Savor,$0,$11.37
03/21/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$21.05
03/22/2024,Food,Dining Out,Subway,Capital One Savor,$0,$11.35
03/22/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.66
03/22/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.72
03/23/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.61
03/23/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.83
03/23/2024,Food,Groceries,Giant,Capital One Savor,$0,$12.94
03/23/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.79
03/23/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$17.13
03/24/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.39
03/24/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.01
03/25/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.38
03/25/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.5
03/25/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.1
03/25/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.64
03/26/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.98
03/26/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.87
03/27/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.78
03/27/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.58
03/27/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.62
03/27/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.86
03/27/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$11.07
03/28/2024,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$31.29
03/29/2024,Shopping,Clothes,Zara,Citi Double Cash,$0,$50.18
03/29/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.65
03/29/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.39
03/30/2024,Food,Groceries,Giant,Capital One Savor,$0,$13.82
03/30/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$38.78
03/31/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.75
03/31/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.14
03/31/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.29
03/31/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.72
04/01/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.74
04/01/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.4
04/01/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$28.03
04/01/2024,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
04/01/2024,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
04/01/2024,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
04/01/2024,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
04/01/2024,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
04/02/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$17.89
04/02/2024,Food,Dining Out,Subway,Capital One Savor,$0,$10.06
04/03/2024,Food,Groceries,Safeway,Capital One Savor,$0,$16.26
04/03/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$16.82
04/04/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.87
04/04/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.59
04/04/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.24
04/04/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.92
04/05/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$11.16
04/05/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.36
04/05/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.41
04/06/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.02
04/06/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.01
04/06/2024,Food,Dining Out,Subway,Capital One Savor,$0,$9.57
04/06/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.01
04/07/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.18
04/07/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.12
04/08/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.09
04/08/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.36
04/08/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.36
04/09/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.67
04/09/2024,Food,Groceries,Whole Foods,Amazon,$0,$13.36
04/10/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.25
04/10/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$1.84
04/10/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.05
04/10/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.99
04/10/2024,Food,Groceries,Giant,Capital One Savor,$0,$13.07
04/11/2024,Food,Groceries,Giant,Capital One Savor,$0,$16.05
04/11/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$8.96
04/11/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.7
04/12/2024,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.2
04/12/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.64
04/12/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.56
04/13/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$17.69
04/13/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.61
04/14/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.94
04/14/2024,Food,Dining Out,Subway,Capital One Savor,$0,$8.98
04/14/2024,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$31.89
04/15/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.56
04/15/2024,Food,Groceries,Safeway,Capital One Savor,$0,$16.64
04/15/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.51
04/16/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.23
04/16/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.26
04/16/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.23
04/16/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.59
04/17/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.24
04/17/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.08
04/17/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$28.65
04/17/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.63
04/18/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.27
04/18/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.83
04/18/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.79
04/18/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.49
04/18/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.74
04/19/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.9
04/20/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.32
04/20/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.84
04/20/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.79
04/20/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$28.25
04/21/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.87
04/21/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.63
04/22/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.49
04/22/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9
04/22/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.14
04/23/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.74
04/23/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.03
04/23/2024,Food,Dining Out,Subway,Capital One Savor,$0,$9.66
04/24/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.38
04/24/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.51
04/24/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.78
04/25/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.79
04/25/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.84
04/25/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.2
04/25/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$1.1
04/26/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.19
04/26/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.21
04/26/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.22
04/27/2024,Food,Dining Out,Subway,Capital One Savor,$0,$7.88
04/27/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.12
04/27/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.51
04/28/2024,Food,Groceries,Safeway,Capital One Savor,$0,$12.7
04/29/2024,Food,Dining Out,Subway,Capital One Savor,$0,$11.78
04/29/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.81
04/29/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.42
04/30/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$14.78
04/30/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.06
04/30/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.6
05/01/2024,Food,Dining Out,Subway,Capital One Savor,$0,$11.27
05/01/2024,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
05/01/2024,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
05/01/2024,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
05/01/2024,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
05/01/2024,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
05/02/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.7
05/02/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.59
05/02/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.94
05/02/2024,Food,Dining Out,Subway,Capital One Savor,$0,$10.96
05/03/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.77
05/03/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$28.76
05/03/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.34
05/04/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.09
05/04/2024,Food,Groceries,Giant,Capital One Savor,$0,$13.72
05/04/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.08
05/04/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$13.3
05/05/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.04
05/05/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.39
05/05/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.32
05/06/2024,Food,Groceries,Safeway,Capital One Savor,$0,$16.29
05/06/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.84
05/06/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.7
05/07/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.24
05/07/2024,Food,Dining Out,Subway,Capital One Savor,$0,$9.18
05/07/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$4.17
05/07/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.01
05/08/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.56
05/08/2024,Food,Dining Out,Subway,Capital One Savor,$0,$10.67
05/08/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$16.95
05/08/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.29
05/09/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$3.31
05/09/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.93
05/09/2024,Transportation,Gas,Shell,Citi Custom Cash,$0,$31.57
05/10/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.92
05/10/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.53
05/10/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.73
05/10/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$9.99
05/11/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$8.82
05/11/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$42.07
05/11/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.09
05/11/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.44
05/12/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.07
05/12/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.05
05/12/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.35
05/12/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.47
05/12/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.86
05/13/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.9
05/13/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.2
05/14/2024,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.51
05/14/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$18.65
05/14/2024,Food,Dining Out,Subway,Capital One Savor,$0,$9.23
05/15/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.12
05/15/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.06
05/16/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.28
05/16/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$21.59
05/16/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.56
05/17/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.31
05/17/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.22
05/18/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.88
05/18/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.72
05/18/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.21
05/18/2024,Food,Groceries,Giant,Capital One Savor,$0,$16.99
05/19/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.59
05/19/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.38
05/19/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.17
05/19/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$14.79
05/20/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.38
05/20/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.41
05/20/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.53
05/20/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.78
05/21/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$17.27
05/21/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$8.69
05/21/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.19
05/21/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.67
05/22/2024,Food,Groceries,Giant,Capital One Savor,$0,$15.46
05/22/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.11
05/22/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.72
05/23/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.85
05/23/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.67
05/23/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.88
05/24/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.01
05/24/2024,Food,Dining Out,Subway,Capital One Savor,$0,$10.22
05/24/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.6
05/25/2024,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.9
05/25/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$29.17
05/26/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.18
05/26/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.18
05/26/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.14
05/27/2024,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$28.35
05/27/2024,Shopping,Clothes,Madewell,Citi Double Cash,$0,$37.97
05/28/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.12
05/29/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$21
05/29/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$14.29
05/29/2024,Transportation,Gas,Citgo,Citi Custom Cash,$0,$28.01
05/30/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.97
05/31/2024,Food,Dining Out,Subway,Capital One Savor,$0,$9.33
05/31/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$12.28
05/31/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.88
05/31/2024,Transportation,Rideshare,Uber,Capital One Savor,$0,$11.71
05/31/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.36
06/01/2024,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.58
06/01/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$18.67
06/01/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.4
06/01/2024,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
06/01/2024,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
06/01/2024,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
06/01/2024,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
06/01/2024,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
06/02/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.29
06/02/2024,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$21.04
06/03/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.76
06/03/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$13.24
06/03/2024,Shopping,Clothes,Target,Citi Double Cash,$0,$17.42
06/03/2024,Food,Groceries,Giant,Capital One Savor,$0,$13.9
06/04/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.13
06/04/2024,Food,Dining Out,Subway,Capital One Savor,$0,$8.21
06/04/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.71
06/05/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.35
06/05/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.28
06/06/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.04
06/06/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.86
06/06/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.52
06/07/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.94
06/07/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$2.93
06/07/2024,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.35
06/07/2024,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$31.43
06/07/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$8.95
06/08/2024,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.53
06/08/2024,Food,Groceries,Safeway,Capital One Savor,$0,$15.82
06/08/2024,Shopping,Merchandise,Target,Citi Double Cash,$0,$19.61
06/08/2024,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$5.41
06/08/2024,Food,Groceries,Giant,Capital One Savor,$0,$14.6
06/09/2024,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$11.61
06/09/2024,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.4
06/09/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$8.7
06/09/2024,Food,Groceries,Whole Foods,Amazon,$0,$16.22
06/10/2024,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.44
06/10/2024,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.7
06/11/2024,Food,Groceries,Safeway,Capital One Savor,$0,$14.37
06/11/2024,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.34
06/11/2024,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.5
06/12/2024,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.08
06/12/2024,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.69
06/12/2024,Shopping,Clothes,Zara,Citi Double Cash,$0,$51.37
06/13/2024,Food,Groceries,Safeway,Capital One Savor,$0,$13.24
06/13/2024,Shopping,Entertainment,Alamo,Capital One Savor,$0,$12.06
